DatasetName,proportion,k,time_limit,distance,case,WCSS,WCSS_RAW,Silhouette,Silhouette_RAW
scaled,0.75,3,90,manhattan,Optimal without Warm Start,242.5190903,95266.66765,0.744618796,0.397025082
scaled,0.75,3,90,manhattan,Optimal with Warm Start,242.5190903,95266.66765,0.774756226,0.471512952
scaled,0.75,3,90,euclidean,Base,65.06639456,45223.37138,0.705850159,0.340880492
scaled,0.75,3,90,euclidean,Optimal without Warm Start,65.06639456,45223.37138,0.744618796,0.397025082
scaled,0.75,3,90,euclidean,Optimal with Warm Start,65.06639457,45223.37138,0.705850159,0.340880492
scaled,0.75,3,180,manhattan,Base,242.5190903,95266.66765,0.705850159,0.340880492
scaled,0.75,3,180,manhattan,Optimal without Warm Start,242.5190903,95266.66765,0.744618796,0.397025082
scaled,0.75,3,180,manhattan,Optimal with Warm Start,242.5190903,95266.66765,0.774756226,0.471512952
scaled,0.75,3,180,euclidean,Base,65.06639456,45223.37138,0.705850159,0.340880492
scaled,0.75,3,180,euclidean,Optimal without Warm Start,65.06639456,45223.37138,0.744618796,0.397025082
scaled,0.75,3,180,euclidean,Optimal with Warm Start,65.06639456,45223.37138,0.705850159,0.340880492
scaled,0.75,4,30,manhattan,Base,171.3326658,94156.77674,0.667692337,0.356027947
scaled,0.75,4,30,manhattan,Optimal without Warm Start,174.47152,94842.28361,0.662246143,0.363190851
scaled,0.75,4,30,manhattan,Optimal with Warm Start,170.5978743,93693.19709,0.674960752,0.28606186
scaled,0.75,4,30,euclidean,Base,46.85010354,45234.82878,0.667692337,0.356027947
scaled,0.75,4,30,euclidean,Optimal without Warm Start,47.06882126,45235.05008,0.688789035,0.301628663
scaled,0.75,4,30,euclidean,Optimal with Warm Start,46.84188135,45352.78624,0.673155471,0.285919867
scaled,0.75,4,90,manhattan,Base,171.3326658,94156.77674,0.667692337,0.356027947
scaled,0.75,4,90,manhattan,Optimal without Warm Start,169.6172307,94181.59054,0.662246143,0.363190851
scaled,0.75,4,90,manhattan,Optimal with Warm Start,169.6172307,94181.59054,0.688400603,0.305540359
scaled,0.75,4,90,euclidean,Base,46.85010354,45234.82878,0.667692337,0.356027947
scaled,0.75,4,90,euclidean,Optimal without Warm Start,46.84188135,45352.78624,0.673155471,0.285919867
scaled,0.75,4,90,euclidean,Optimal with Warm Start,46.84413351,45338.16645,0.688400603,0.305540359
scaled,0.75,4,180,manhattan,Base,171.3326658,94156.77674,0.667692337,0.356027947
scaled,0.75,4,180,manhattan,Optimal without Warm Start,169.6172307,94181.59054,0.662246143,0.363190851
scaled,0.75,4,180,manhattan,Optimal with Warm Start,169.6172307,94181.59054,0.688400603,0.305540359
scaled,0.75,4,180,euclidean,Base,46.85010354,45234.82878,0.667692337,0.356027947
scaled,0.75,4,180,euclidean,Optimal without Warm Start,46.84188134,45352.78624,0.673155471,0.285919867
scaled,0.75,4,180,euclidean,Optimal with Warm Start,46.84186798,45352.78644,0.673155471,0.285919867
scaled,0.75,5,30,manhattan,Base,155.3007354,93922.98097,0.645939715,0.276615021
scaled,0.75,5,30,manhattan,Optimal without Warm Start,128.7201108,93312.27374,0.691721809,0.240466012
scaled,0.75,5,30,manhattan,Optimal with Warm Start,130.6700769,92743.44524,0.695431422,0.259864197
scaled,0.75,5,30,euclidean,Base,42.61459687,45256.38017,0.645939715,0.276615021
scaled,0.75,5,30,euclidean,Optimal without Warm Start,49.21194457,45146.80709,0.642723932,0.250254051
scaled,0.75,5,30,euclidean,Optimal with Warm Start,35.41114086,45272.26355,0.713650718,0.287718821
scaled,0.75,5,90,manhattan,Base,155.3007354,93922.98097,0.645939715,0.276615021
scaled,0.75,5,90,manhattan,Optimal without Warm Start,128.0586198,93298.28529,0.691721809,0.240466012
scaled,0.75,5,90,manhattan,Optimal with Warm Start,128.588326,93106.48022,0.71291268,0.279425805
scaled,0.75,5,90,euclidean,Base,42.61459687,45256.38017,0.645939715,0.276615021
scaled,0.75,5,90,euclidean,Optimal without Warm Start,35.02940648,45179.97157,0.676588764,0.203341235
scaled,0.75,5,90,euclidean,Optimal with Warm Start,35.02941407,45179.97027,0.698104851,0.244136071
scaled,0.75,5,180,manhattan,Base,155.3007354,93922.98097,0.645939715,0.276615021
scaled,0.75,5,180,manhattan,Optimal without Warm Start,128.588326,93106.48022,0.645242621,0.205497835
scaled,0.75,5,180,manhattan,Optimal with Warm Start,126.8728909,93131.29402,0.694881379,0.263869511
scaled,0.75,5,180,euclidean,Base,42.61459687,45256.38017,0.645939715,0.276615021
scaled,0.75,5,180,euclidean,Optimal without Warm Start,35.02940648,45179.97157,0.676588764,0.203341235
scaled,0.75,5,180,euclidean,Optimal with Warm Start,35.02941407,45179.97027,0.698104851,0.244136071
